"id","displayname","latitude","longitude","day","month","year","literaturelink","Secondary sample accession","Alternative sample name 2","Host","Environmental sample","City/region","Collection date","Host status","Run accession","Alternative sample name 1","Study accession","Sample alias","Isolation source","Accession","Host sex","Country","Sample accession","Collected by","Experiment accession"
"6483369a81b14900123178fb","SAMN16685836",-37.8136,144.9631,15,11,2017,"","SRS7662789","","Human","","Melbourne","2017-11-15","","SRR12998314","","PRJNA674961","KPN384","","","","Australia","SAMN16685836","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX9449739"
"6483369a81b14900123178f9","SAMN16685837",-37.8136,144.9631,28,11,2017,"","SRS7662790","","Human","","Melbourne","2017-11-28","","SRR12998313","","PRJNA674961","KPN405","","","","Australia","SAMN16685837","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX9449740"
"6483369a81b14900123178f7","SAMN16685839",-37.8136,144.9631,30,11,2017,"","SRS7662792","","Human","","Melbourne","2017-11-30","","SRR12998311","","PRJNA674961","KPN415","","","","Australia","SAMN16685839","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX9449742"
"6483369a81b14900123178f5","SAMN16685842",-37.8136,144.9631,14,12,2017,"","SRS7662795","","Human","","Melbourne","2017-12-14","","SRR12998308","","PRJNA674961","KPN439","","","","Australia","SAMN16685842","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX9449745"
"6483369a81b14900123178f3","SAMN16685843",-37.8136,144.9631,6,12,2017,"","SRS7662797","","Human","","Melbourne","2017-12-06","","SRR12998306","","PRJNA674961","KPN444","","","","Australia","SAMN16685843","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX9449747"
"6483369a81b14900123178f1","SAMN16685844",-37.8136,144.9631,22,12,2017,"","SRS7662798","","Human","","Melbourne","2017-12-22","","SRR12998305","","PRJNA674961","KPN452","","","","Australia","SAMN16685844","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX9449748"
"6483369a81b14900123178ef","SAMN16685845",-37.8136,144.9631,20,12,2017,"","SRS7662799","","Human","","Melbourne","2017-12-20","","SRR12998304","","PRJNA674961","KPN458","","","","Australia","SAMN16685845","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX9449749"
"6483369a81b14900123178ed","SAMN16685847",-37.8136,144.9631,5,1,2018,"","SRS7662801","","Human","","Melbourne","2018-01-05","","SRR12998302","","PRJNA674961","KPN487","","","","Australia","SAMN16685847","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX9449751"
"6483369a81b14900123178eb","SAMN16685849",-37.8136,144.9631,15,12,2017,"","SRS7662803","","Human","","Melbourne","2017-12-15","","SRR12998300","","PRJNA674961","KPN492","","","","Australia","SAMN16685849","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX9449753"
"6483369a81b14900123178e9","SAMN16685852",-37.8136,144.9631,18,2,2018,"","SRS7662806","","Human","","Melbourne","2018-02-18","","SRR12998297","","PRJNA674961","KPN592","","","","Australia","SAMN16685852","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX9449756"
"6483369a81b14900123178e7","SAMN16685853",-37.8136,144.9631,24,2,2018,"","SRS7662808","","Human","","Melbourne","2018-02-24","","SRR12998295","","PRJNA674961","KPN609","","","","Australia","SAMN16685853","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX9449758"
"6483369a81b14900123178e5","SAMN16685858",-37.8136,144.9631,22,3,2018,"","SRS7662813","","Human","","Melbourne","2018-03-22","","SRR12998290","","PRJNA674961","KPN686","","","","Australia","SAMN16685858","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX9449763"
"644019af8c9ce51aac8c34d9","SAMN16721911",47,2,1,1,2013,"","SRS7968245","","dog","False","","2013-01-01","","SRR13356634","","PRJNA675776","35815","","","","France","SAMN16721911","","SRX9780879"
"644019af8c9ce573818c34da","SAMN16721926",47,2,1,1,2015,"","SRS7968261","","cat","False","","2015-01-01","","SRR13356617","","PRJNA675776","40294","","","","France","SAMN16721926","","SRX9780896"
"644019af8c9ce5c4688c34db","SAMN17038862",39.95,-75.19,8,4,2019,"","SRS7858997","","Human","False","","2019-04-08","","SRR13228004","","PRJNA682246","PN-046-E2-U06_K_pneumoniae","urine","","","USA","SAMN17038862","University of Pennsylvania","SRX9660143"
"644019af8c9ce5f5cf8c33d0","SAMN17146121",42.439604,-76.496802,1,1,2015,"","SRS8852213","","Drosophila melanogaster","False","Ithaca, NY","2015-01-01","","SRR14415507","","PRJNA687492","Klebsiella variicola JGM34","Kitchen C","","","USA","SAMN17146121","","SRX10766972"
"644019af8c9ce55f958c34d8","SAMN17214842",47.37861,8.54,1,1,2014,"","SRS7969851","","","False","Zurich","2014-01-01","","SRR13358226","","PRJNA689691","Klebsiella  variicola E25","imported food: soy sprout","","","Switzerland","SAMN17214842","ILS, University of Zurich","SRX9782543"
"65c4ec6b5f13bb2fbef42264","SAMN17766501",61.1529386,8.7876653,"","",2020,"","SRS12438174","","","","","2020","","SRR18543855","","PRJNA591480","KGMAR-2020-312-2","marine environment","SRR18543855","","Norway","SAMN17766501","Fredrik Hakonsholm","SRX14673654"
"644019af8c9ce570998c33d2","SAMN17768967",43,12,1,7,2019,"","SRS8180850","","Solanum lycopersicum L.","False","","2019-07-01","","SRR13619123","","PRJNA699239","UC4115","","","","Italy","SAMN17768967","","SRX10012281"
"644019af8c9ce5c00c8c34e4","SAMN18437202",55.7504461,37.6174943,13,2,2019,"","SRS8667593","","Human","False","Moscow region","2019-02-13","","SRR14194274","","PRJNA269675","2021 Sample 319","feces","","","Russia","SAMN18437202","","SRX10561112"
"644019af8c9ce50b418c34e5","SAMN18437205",55.7504461,37.6174943,16,4,2019,"","SRS8667596","","Human","False","Moscow region","2019-04-16","","SRR14194271","","PRJNA269675","2021 Sample 322","feces","","","Russia","SAMN18437205","","SRX10561115"
"644019af8c9ce551538c34e3","SAMN18446056",19.245191,-103.720828,1,1,2003,"","SRS8638447","","Banana","False","Colima","2003-01-01","","SRR14145449","","PRJNA716670","F2R9 (ATCC BAA-830)","root","","","Mexico","SAMN18446056","","SRX10514793"
"65c4ec6b5f13bb900ef42244","SAMN18762340",-28.503833,30.8875009,14,8,2018,"","SRS9015082","","","","KwaZulu-Natal","2018-08-14","","SRR14584988","","PRJNA716986","MEZKV13","chicken","SRR14584988","","South Africa","SAMN18762340","Prof. Dr. Mohamed Ezzat El Zowalaty","SRX10932305"
"65c4ec6b5f13bbcd70f42243","SAMN18762351",-28.503833,30.8875009,14,8,2018,"","SRS9015085","","","","KwaZulu-Natal","2018-08-14","","SRR14584985","","PRJNA716986","MEZKV51","chicken","SRR14584985","","South Africa","SAMN18762351","Prof. Dr. Mohamed Ezzat El Zowalaty","SRX10932308"
"65c4ec6b5f13bbf5fef42242","SAMN18762352",-28.503833,30.8875009,14,8,2018,"","SRS9015086","","","","KwaZulu-Natal","2018-08-14","","SRR14584984","","PRJNA716986","MEZKV52","chicken","SRR14584984","","South Africa","SAMN18762352","Prof. Dr. Mohamed Ezzat El Zowalaty","SRX10932309"
"6483369b81b1490012317979","SAMN19015807",33.8750629,35.843409,"","",2018,"","SRS8887311","","Human","","","2018","","SRR14449800","","PRJNA658369","ARLG-6487","","","","Lebanon","SAMN19015807","MDRO network","SRX10800644"
"65c4ec6b5f13bb7e37f42234","SAMN19015836",-24.7761086,134.755,"","",2018,"","SRS8887153","","Human","","","2018","","SRR14449958","","PRJNA658369","ARLG-6553","wound","SRR14449958","","Australia","SAMN19015836","MDRO network","SRX10800486"
"65c4ec6b5f13bb2f14f4222b","SAMN19016075",35.000074,104.999927,"","",2017,"","SRS8887388","","Human","","","2017","","SRR14449722","","PRJNA658369","ARLG-6844","Non-wound abdominal","SRR14449722","","China","SAMN19016075","MDRO network","SRX10800722"
"65c4ec6b5f13bb36aef4222f","SAMN19016367",4.099917,-72.9088133,"","",2018,"","SRS8887265","","Human","","","2018","","SRR14449846","","PRJNA658369","ARLG-7284","Non-wound abdominal","SRR14449846","","Colombia","SAMN19016367","MDRO network","SRX10800598"
"65c4ec6b5f13bb215df4222e","SAMN19016368",4.099917,-72.9088133,"","",2018,"","SRS8887267","","Human","","","2018","","SRR14449845","","PRJNA658369","ARLG-7285","blood","SRR14449845","","Colombia","SAMN19016368","MDRO network","SRX10800599"
"65c4ec6b5f13bb8540f4222a","SAMN19016419",4.099917,-72.9088133,"","",2017,"","SRS8887422","","Human","","","2017","","SRR14449692","","PRJNA658369","ARLG-7370","urine","SRR14449692","","Colombia","SAMN19016419","MDRO network","SRX10800752"
"65c4ec6b5f13bbae51f42225","SAMN19016510",39.7837304,-100.445882,"","",2018,"","SRS8886816","","Human","","","2018","","SRR14449627","","PRJNA658369","ARLG-7542","urine","SRR14449627","","USA","SAMN19016510","MDRO network","SRX10800145"
"65c4ec6b5f13bbe11ef42229","SAMN19016424",4.099917,-72.9088133,"","",2018,"","SRS8887424","","Human","","","2018","","SRR14449687","","PRJNA658369","ARLG-7394","blood","SRR14449687","","Colombia","SAMN19016424","MDRO network","SRX10800757"
"65c4ec6b5f13bbfc6ef42223","SAMN19016619",39.7837304,-100.445882,"","",2017,"","SRS8887097","","Human","","","2017","","SRR14449342","","PRJNA658369","ARLG-7723","urine","SRR14449342","","USA","SAMN19016619","MDRO network","SRX10800430"
"65c4ec6b5f13bb18b0f42235","SAMN19016649",39.7837304,-100.445882,"","",2018,"","SRS8887130","","Human","","","2018","","SRR14449981","","PRJNA658369","ARLG-7823","blood","SRR14449981","","USA","SAMN19016649","MDRO network","SRX10800463"
"6483369b81b1490012317987","SAMN19016671",39.7837304,-100.445882,"","",2017,"","SRS8887186","","Human","","","2017","","SRR14449925","","PRJNA658369","ARLG-7896","","","","USA","SAMN19016671","MDRO network","SRX10800519"
"65c4ec6b5f13bb1d9cf4223c","SAMN19016766",39.7837304,-100.445882,"","",2018,"","SRS8887516","","Human","","","2018","","SRR14450243","","PRJNA658369","ARLG-8128","Non-wound abdominal","SRR14450243","","USA","SAMN19016766","MDRO network","SRX10800849"
"644019af8c9ce5d7388c34e1","SAMN19022492",40,-100,1,1,2021,"","SRS8871285","","Human","False","","2021-01-01","","SRR14433883","","PRJNA288601","2020GO-0202","Sputum specimen","","","USA","SAMN19022492","MDH Labs Administration","SRX10784955"
"65c5e53410bc373c924b709a","SAMN19242130",13.4544,-16.5753,"","",2017,"","SRS9092016","","Human","","","2017","","SRR14681454","","PRJNA730821","90_S27","PA","SRR14681454","","Gambia","SAMN19242130","MRCG","SRX11019713"
"644019af8c9ce53cb08c34ec","SAMN19607322",40,-100,1,1,2021,"","SRS9159024","","Human","False","","2021-01-01","","SRR14760391","","PRJNA288601","2021LY00003","blood","","","USA","SAMN19607322","","SRX11093913"
"644019af8c9ce5345c8c34eb","SAMN19855143",40,-100,4,2,2019,"","SRS9294224","","","False","","2019-02-04","","SRR14935968","","PRJNA741123","Blood-WK58-055","Blood_Blood","","","USA","SAMN19855143","","SRX11248527"
"644019af8c9ce525c38c34e6","SAMN19856757",38.372707,-78.9345,12,10,2020,"","SRS9316094","","","False","","2020-10-12","","SRR14975325","","PRJNA739637","MCTC-1","Stream Sediment","","","","SAMN19856757","James Madison University","SRX11287868"
"644019af8c9ce5222d8c34e7","SAMN19856758",38.372707,-78.9345,12,10,2020,"","SRS9316095","","","False","","2020-10-12","","SRR14975324","","PRJNA739637","MCTC-4","Stream Sediment","","","","SAMN19856758","James Madison University","SRX11287869"
"644019af8c9ce50c688c33d3","SAMN19856759",38.372707,-78.9345,12,10,2020,"","SRS9316096","","","False","","2020-10-12","","SRR14975323","","PRJNA739637","MCTC-8","Stream Sediment","","","","SAMN19856759","James Madison University","SRX11287870"
"644019af8c9ce54e628c33d5","SAMN19856760",38.372707,-78.9345,12,10,2020,"","SRS9316097","","","False","","2020-10-12","","SRR14975322","","PRJNA739637","MCTC-9","Stream Sediment","","","","SAMN19856760","James Madison University","SRX11287871"
"644019af8c9ce527648c34e9","SAMN19856761",38.3855,-78.9513,12,10,2020,"","SRS9316098","","","False","","2020-10-12","","SRR14975321","","PRJNA739637","MCTC-21","Stream Sediment","","","","SAMN19856761","James Madison University","SRX11287872"
"644019af8c9ce55b048c33d6","SAMN19856762",38.3855,-78.9513,12,10,2020,"","SRS9316099","","","False","","2020-10-12","","SRR14975320","","PRJNA739637","MCTC-23","Stream Sediment","","","","SAMN19856762","James Madison University","SRX11287873"
"644019af8c9ce5eb238c34e8","SAMN19856763",38.4245,-78.882706,12,10,2020,"","SRS9316100","","","False","","2020-10-12","","SRR14975319","","PRJNA739637","MCTC-33","Stream Sediment","","","","SAMN19856763","James Madison University","SRX11287874"
"644019af8c9ce557aa8c34f4","SAMN20064896",46.79856,8.23197,1,1,2020,"","SRS9404594","","Human","False","","2020-01-01","","SRR15047205","","PRJNA744003","N1538","","","","Switzerland","SAMN20064896","","SRX11357841"
"644019af8c9ce5eb0b8c34f3","SAMN20203201",40,-100,1,1,2021,"","SRS9515222","","Human","False","","2021-01-01","","SRR15167070","","PRJNA288601","2021DK-00066","rectal swab","","","USA","SAMN20203201","","SRX11474361"
"65ca2ff1e035046ac91945da","SAMN22024812",47.59397,14.12456,"","",1997,"","SRS10450453","","Human","","","1997","","SRR16202825","","PRJNA768294","Klebsiella variicola subsp. variicola 01A065","blood","SRR16202825","","Austria","SAMN22024812","","SRX12487201"
"65c229035fef0ddd9a80255e","SAMN22024813",39.7837304,-100.445882,"","","","","SRS10450454","","Zea mays subsp. mays","","","","","SRR16202824","","PRJNA768294","Klebsiella variicola subsp. variicola 342","","SRR16202824","","USA","SAMN22024813","","SRX12487202"
"65ca2ff1e0350458b51945d9","SAMN22024815",23.6585116,-102.0077097,"","","","","SRS10450456","","Banana","","","","","SRR16202822","","PRJNA768294","Klebsiella variicola subsp. variicola F2R9T","root","SRR16202822","","Mexico","SAMN22024815","","SRX12487204"
"65ca2ff1e03504621b194626","SAMN23286206",-37.8136,144.9631,4,2,2020,"","SRS11098850","","Human","","Melbourne","2020-02-04","","SRR16977048","","PRJNA674961","KPN1908","urine","SRR16977048","","Australia","SAMN23286206","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX13167807"
"65c229035fef0de2048025cc","SAMN23286210",-37.8136,144.9631,26,3,2018,"","SRS11098854","","Human","","Melbourne","2018-03-26","","SRR16977044","","PRJNA674961","KPN692","blood","SRR16977044","","Australia","SAMN23286210","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX13167811"
"65ca2ff1e03504bd20194624","SAMN23286213",-37.8136,144.9631,24,9,2018,"","SRS11098858","","Human","","Melbourne","2018-09-24","","SRR16977040","","PRJNA674961","KPN1050","wound","SRR16977040","","Australia","SAMN23286213","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX13167815"
"65ca2ff1e03504e75f194623","SAMN23286214",-37.8136,144.9631,25,9,2018,"","SRS11098859","","Human","","Melbourne","2018-09-25","","SRR16977039","","PRJNA674961","KPN1062","urine","SRR16977039","","Australia","SAMN23286214","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX13167816"
"65c229035fef0dc9408025c8","SAMN23286218",-37.8136,144.9631,3,12,2018,"","SRS11098862","","Human","","Melbourne","2018-12-03","","SRR16977035","","PRJNA674961","KPN1209","wound","SRR16977035","","Australia","SAMN23286218","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX13167820"
"65ca2ff1e035042e7f194622","SAMN23286219",-37.8136,144.9631,10,12,2018,"","SRS11098863","","Human","","Melbourne","2018-12-10","","SRR16977034","","PRJNA674961","KPN1214","urine","SRR16977034","","Australia","SAMN23286219","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX13167821"
"65c229035fef0da97f8025c7","SAMN23286220",-37.8136,144.9631,18,12,2018,"","SRS11098865","","Human","","Melbourne","2018-12-18","","SRR16977033","","PRJNA674961","KPN1237","urine","SRR16977033","","Australia","SAMN23286220","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX13167822"
"65ca2ff1e035043df6194621","SAMN23286221",-37.8136,144.9631,5,1,2019,"","SRS11098866","","Human","","Melbourne","2019-01-05","","SRR16977032","","PRJNA674961","KPN1292","other","SRR16977032","","Australia","SAMN23286221","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX13167823"
"65c229035fef0d01cd8025c6","SAMN23286222",-37.8136,144.9631,1,1,2019,"","SRS11098867","","Human","","Melbourne","2019-01-01","","SRR16977031","","PRJNA674961","KPN1299","urine","SRR16977031","","Australia","SAMN23286222","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX13167824"
"65c229035fef0d54dd8025c5","SAMN23286223",-37.8136,144.9631,19,1,2019,"","SRS11098869","","Human","","Melbourne","2019-01-19","","SRR16977029","","PRJNA674961","KPN1314","urine","SRR16977029","","Australia","SAMN23286223","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX13167826"
"65c229035fef0d25d98025c2","SAMN23286226",-37.8136,144.9631,19,3,2019,"","SRS11098872","","Human","","Melbourne","2019-03-19","","SRR16977026","","PRJNA674961","KPN1434","blood","SRR16977026","","Australia","SAMN23286226","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX13167829"
"65ca2ff1e035040fe519461f","SAMN23286228",-37.8136,144.9631,23,3,2019,"","SRS11098874","","Human","","Melbourne","2019-03-23","","SRR16977024","","PRJNA674961","KPN1444","urine","SRR16977024","","Australia","SAMN23286228","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX13167831"
"65ca2ff1e03504594f19461e","SAMN23286229",-37.8136,144.9631,27,3,2019,"","SRS11098875","","Human","","Melbourne","2019-03-27","","SRR16977023","","PRJNA674961","KPN1466","urine","SRR16977023","","Australia","SAMN23286229","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX13167832"
"65ca2ff1e035040cfb19461d","SAMN23286230",-37.8136,144.9631,23,4,2019,"","SRS11098876","","Human","","Melbourne","2019-04-23","","SRR16977022","","PRJNA674961","KPN1521","urine","SRR16977022","","Australia","SAMN23286230","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX13167833"
"65c229035fef0d9a778025c1","SAMN23286231",-37.8136,144.9631,17,5,2019,"","SRS11098877","","Human","","Melbourne","2019-05-17","","SRR16977021","","PRJNA674961","KPN1570","urine","SRR16977021","","Australia","SAMN23286231","Microbiology Unit & Department of Infectious Diseases, Alfred Hospital","SRX13167834"
